idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.271176556349322,0.210526315789474,3,0.2,0.6,0.16,,,,,16904,4300,3094,0.03094,0.792230237257034,0.0019145672,0,0,0,2,0
1,1,0.271176556349322,0.210526315789474,3,0.2,0.6,0.16,,,,,16904,4300,3094,0.03094,0.792230237257034,0.0019145672,0,0,0,2,0
